CpG,early_dbeta,later_dbeta,dbate_dif
cg19784198,-0.046581804,0.013167903,-0.059749707
cg11114465,-0.075958187,-0.016212131,-0.059746056
cg12840719,0.39157438,0.451317771,-0.059743391
cg02633924,0.288281104,0.348022719,-0.059741615
cg26259758,0.018987854,0.078728832,-0.059740978
cg10888941,0.157762642,0.217495943,-0.059733301
cg18868146,0.079266421,0.138999293,-0.059732872
cg05762878,0.153764933,0.213483585,-0.059718652
cg25928579,0.0766378,0.136351248,-0.059713448
cg07906520,0.402105135,0.461810678,-0.059705543
cg08169864,0.221213782,0.280918624,-0.059704842
cg00756451,0.104319965,0.164016198,-0.059696233
cg03577655,0.067434616,0.127122294,-0.059687678
cg14550066,0.083578445,0.143264248,-0.059685803
cg18765542,0.153254264,0.212936758,-0.059682494
cg16611581,0.143731658,0.20340877,-0.059677112
cg02099543,0.267480015,0.327154669,-0.059674654
cg26651233,0.184621832,0.244292423,-0.059670591
cg08812189,0.209889038,0.269558201,-0.059669163
cg22286978,0.051275815,0.110944966,-0.059669151
cg26675753,0.092493641,0.152158922,-0.059665281
cg06533314,0.228623152,0.288287134,-0.059663982
cg14771727,0.018188171,0.077852063,-0.059663892
cg06204745,0.139033409,0.198691069,-0.05965766
cg18710784,0.256955159,0.316609666,-0.059654507
cg21039495,0.163992777,0.223638541,-0.059645764
cg06340987,0.146188832,0.205830178,-0.059641346
cg01086075,0.029160466,0.088797199,-0.059636733
cg16277479,0.115767386,0.175400788,-0.059633402
cg26141228,-0.037424616,0.022208774,-0.05963339
cg05862007,-0.159121185,-0.099496601,-0.059624584
cg04661629,0.189285469,0.24889822,-0.059612751
cg07777790,0.042592671,0.102200538,-0.059607867
cg07246273,0.139829728,0.19943614,-0.059606412
cg14669514,0.297277039,0.356877436,-0.059600397
cg10316922,0.140209219,0.199809404,-0.059600185
cg19990651,0.165546267,0.22514639,-0.059600123
cg18577511,0.054418366,0.114014633,-0.059596267
cg00417408,0.178017586,0.237612417,-0.059594831
cg04367503,0.116730481,0.176324551,-0.05959407
cg01307130,0.185891804,0.245476979,-0.059585175
cg20349812,0.081342367,0.140926493,-0.059584126
cg02258139,-0.281450558,-0.221878198,-0.05957236
cg10111292,0.056275173,0.115847076,-0.059571903
cg04770813,0.103485038,0.163056348,-0.05957131
cg06182329,0.056290606,0.115857676,-0.05956707
cg07735920,0.150143375,0.2097086,-0.059565225
cg11268983,0.053837003,0.113400203,-0.0595632
cg10125465,-0.052754194,0.006802414,-0.059556608
cg11525941,0.029078991,0.088634152,-0.059555161
cg27297576,0.188748838,0.248302129,-0.059553291
cg12072001,0.030451879,0.090000647,-0.059548768
cg03729337,0.047917163,0.107465609,-0.059548446
cg10158681,0.100539749,0.160087219,-0.05954747
cg07354861,0.094542001,0.154086459,-0.059544458
cg23050971,-0.154729683,-0.095187203,-0.05954248
cg11423684,0.291921516,0.351452295,-0.059530779
cg01979266,0.085146404,0.144673441,-0.059527037
cg14743812,-0.06741487,-0.007890914,-0.059523956
cg15875654,0.223004438,0.282527084,-0.059522646
cg01939704,-0.151886114,-0.092367395,-0.059518719
cg04690482,0.134025647,0.193542471,-0.059516824
cg23598718,0.19304962,0.252565608,-0.059515988
cg19523213,0.070631398,0.130144732,-0.059513334
cg11213369,0.263796793,0.323296739,-0.059499946
cg25978487,0.139364991,0.198864209,-0.059499218
cg22226438,-0.008606608,0.050888196,-0.059494804
cg19502050,0.114581181,0.174070904,-0.059489723
cg26380443,0.238175163,0.297651447,-0.059476284
cg20686479,0.027740679,0.087214522,-0.059473843
cg12033622,0.219252212,0.278718346,-0.059466134
cg00201175,0.187375607,0.246836218,-0.059460611
cg26266842,0.223495937,0.282952379,-0.059456442
cg06008926,0.2534623,0.312908841,-0.059446541
cg02376834,0.074064632,0.133509671,-0.059445039
cg21037604,0.076625971,0.13605199,-0.059426019
cg17982031,0.193806426,0.253229327,-0.059422901
cg26540905,0.119480495,0.178900628,-0.059420133
cg09899215,-0.057400682,0.002015521,-0.059416203
cg13450708,0.021096864,0.080488724,-0.05939186
cg08084675,0.148622434,0.208013562,-0.059391128
cg23389215,-0.02517233,0.034215302,-0.059387632
cg27231335,0.319397827,0.378782008,-0.059384181
cg00527440,0.384098601,0.443473526,-0.059374925
cg21909390,0.20688877,0.266262007,-0.059373237
cg09222367,0.073385548,0.132748846,-0.059363298
cg17574911,0.097054286,0.156414924,-0.059360638
cg21978924,0.075278387,0.134614052,-0.059335665
cg19546583,0.311464227,0.370798077,-0.05933385
cg16667631,0.186844532,0.246171379,-0.059326847
cg08094175,0.227365267,0.286691618,-0.059326351
cg15368905,0.139862539,0.199187413,-0.059324874
cg24851370,-0.044657803,0.014665275,-0.059323078
cg07965894,0.048510205,0.107825234,-0.059315029
cg14095692,0.105730167,0.165035069,-0.059304902
cg14087168,0.104069126,0.163370053,-0.059300927
cg02631468,0.103814945,0.163112487,-0.059297542
cg11016563,0.099266507,0.158563405,-0.059296898
cg22879515,0.288503685,0.347797425,-0.05929374
cg16820616,0.362836107,0.422117906,-0.059281799
cg18145080,0.089443243,0.148720823,-0.05927758
cg08428197,0.032163674,0.091439107,-0.059275433
cg04603730,0.269516344,0.328781107,-0.059264763
cg24036791,-0.028062773,0.031193964,-0.059256737
cg06146698,0.163857245,0.223110979,-0.059253734
cg20365580,0.062313794,0.121567392,-0.059253598
cg20884605,0.343344689,0.402594038,-0.059249349
cg07819575,0.085003348,0.144252216,-0.059248868
cg10197870,0.152040911,0.211288037,-0.059247126
cg10124355,0.09474202,0.15398472,-0.0592427
cg14313184,0.024903705,0.084143658,-0.059239953
cg07918545,0.349985008,0.409220266,-0.059235258
cg21838334,0.164836829,0.224069334,-0.059232505
cg06707343,0.224917988,0.284145385,-0.059227397
cg09605164,0.16979041,0.229014901,-0.059224491
cg20057676,0.269928421,0.329152491,-0.05922407
cg08451832,0.114824257,0.174042675,-0.059218418
cg04140663,0.120155066,0.179369652,-0.059214586
cg00619561,0.093061518,0.152274855,-0.059213337
cg14794076,0.066881927,0.126093654,-0.059211727
cg14182621,0.178978735,0.238186881,-0.059208146
cg21813747,0.171824898,0.231026091,-0.059201193
cg16045271,0.077433737,0.136633027,-0.05919929
cg21542223,0.242989937,0.302186083,-0.059196146
cg01973804,0.188443617,0.247637372,-0.059193755
cg02462195,-0.006819206,0.05237396,-0.059193166
cg26092675,0.211044337,0.270237003,-0.059192666
cg21530453,0.036348565,0.095535302,-0.059186737
cg07027251,0.075838287,0.135024937,-0.05918665
cg05619587,0.062184746,0.121370369,-0.059185623
cg06787104,0.236115007,0.295299709,-0.059184702
cg10109351,0.192468464,0.25165202,-0.059183556
cg05415020,0.071002277,0.13017953,-0.059177253
cg15112032,0.084687213,0.143863746,-0.059176533
cg00634652,-0.156874374,-0.09769907,-0.059175304
cg26480524,0.010536214,0.069710533,-0.059174319
cg03356595,0.274371036,0.333544804,-0.059173768
cg10504392,0.239369433,0.298529746,-0.059160313
cg15324651,0.154056062,0.213213946,-0.059157884
cg13862711,0.131713677,0.190856473,-0.059142796
cg03523785,0.136566068,0.195697778,-0.05913171
cg16214034,0.173294993,0.232424169,-0.059129176
cg03068376,0.104338491,0.163461765,-0.059123274
cg20509780,0.216030083,0.275146299,-0.059116216
cg13040886,0.034867856,0.093980256,-0.0591124
cg20580833,0.06464198,0.123751091,-0.059109111
cg12296326,0.042259246,0.101365019,-0.059105773
cg20297199,0.346719722,0.405819401,-0.059099679
cg05221057,0.129004091,0.188098554,-0.059094463
cg22109796,-0.094892153,-0.035798996,-0.059093157
cg19370653,0.015649337,0.074741912,-0.059092575
cg03322161,0.13715844,0.196250496,-0.059092056
cg06720467,-0.011437882,0.047653028,-0.05909091
cg09066326,0.335762665,0.394843922,-0.059081257
cg16919449,0.305393154,0.364473988,-0.059080834
cg05045130,0.041059724,0.100128797,-0.059069073
cg00713435,-0.090026556,-0.030961779,-0.059064777
cg01430218,0.038614473,0.097674378,-0.059059905
cg07098752,0.047793945,0.106845747,-0.059051802
cg14475915,0.064255264,0.123305173,-0.059049909
cg02774439,0.182004615,0.241045081,-0.059040466
cg09862420,-0.108910372,-0.049880548,-0.059029824
cg05006211,-0.050640686,0.008383347,-0.059024033
cg09942166,0.084341896,0.143359295,-0.059017399
cg07617237,0.107594475,0.166604294,-0.059009819
cg15526081,0.134537445,0.193546728,-0.059009283
cg18702197,0.208385831,0.267390369,-0.059004538
cg21455438,0.075363224,0.134366871,-0.059003647
cg11038322,0.032133032,0.091135064,-0.059002032
cg18034232,0.042439121,0.101439567,-0.059000446
cg11142489,0.227608216,0.286607602,-0.058999386
cg21841963,0.10252052,0.161517249,-0.058996729
cg25544461,0.122571685,0.181568043,-0.058996358
cg20703997,0.051349854,0.110340604,-0.05899075
cg21646598,0.191513429,0.250501446,-0.058988017
cg05311909,0.114385618,0.173367841,-0.058982223
cg26834680,0.275683187,0.334648048,-0.058964861
cg10990993,0.0775016,0.136465329,-0.058963729
cg02274048,0.003327524,0.06228936,-0.058961836
cg03675047,0.034959066,0.093919785,-0.058960719
cg23338503,0.432648638,0.491608497,-0.058959859
cg18254819,0.031281373,0.090239196,-0.058957823
cg10245879,0.054078173,0.113033798,-0.058955625
cg19657603,0.045523945,0.104477999,-0.058954054
cg09716807,-0.045579206,0.013370881,-0.058950087
cg25947878,0.321239112,0.380172964,-0.058933852
cg01817965,0.23669773,0.295607732,-0.058910002
cg06629713,0.055056532,0.113966003,-0.058909471
cg18498565,-0.102066779,-0.043157925,-0.058908854
cg15160263,0.259419748,0.318321693,-0.058901945
cg13205384,0.032478257,0.091380174,-0.058901917
cg27647384,0.062033335,0.12093404,-0.058900705
cg00334063,0.19941917,0.258318507,-0.058899337
cg07125017,0.091613418,0.150511885,-0.058898467
cg14343652,0.169713309,0.228609049,-0.05889574
cg14719951,0.131143472,0.190036721,-0.058893249
cg24014143,0.155800693,0.214691407,-0.058890714
cg05455720,0.134091859,0.192979389,-0.05888753
cg09884341,0.15056438,0.209448269,-0.058883889
cg08291024,0.257255545,0.316136904,-0.058881359
cg15120525,0.248436507,0.307317452,-0.058880945
cg14063488,0.268499888,0.327380354,-0.058880466
cg09970569,0.226732688,0.285610715,-0.058878027
cg14661959,0.119164522,0.178035748,-0.058871226
cg00859478,0.202941939,0.261808378,-0.058866439
cg11659961,0.0357918,0.094658156,-0.058866356
cg11438039,0.042712291,0.101575553,-0.058863262
cg24155129,0.264821978,0.32367834,-0.058856362
cg15871441,0.086526391,0.145382152,-0.058855761
cg18657988,0.008443902,0.06729325,-0.058849348
cg01692842,-0.142229321,-0.083390089,-0.058839232
cg21230745,0.183250734,0.24208609,-0.058835356
cg13784080,0.205645055,0.264479805,-0.05883475
cg00736459,0.159332625,0.218154084,-0.058821459
cg10778441,0.142198074,0.201019511,-0.058821437
cg13647155,0.185622133,0.244439886,-0.058817753
cg18197392,0.234552379,0.293369704,-0.058817325
cg20115218,0.112864189,0.171680254,-0.058816065
cg00812009,0.088791316,0.147596933,-0.058805617
cg16046561,0.191416329,0.250208211,-0.058791882
cg18016365,0.264467743,0.323256105,-0.058788362
cg14630357,0.093490709,0.15227842,-0.058787711
cg13458335,0.031392245,0.090179507,-0.058787262
cg22730140,0.170671675,0.229458386,-0.058786711
cg14193430,0.027336215,0.086118215,-0.058782
cg18342279,0.157481256,0.216258699,-0.058777443
cg13810556,0.038438119,0.097205724,-0.058767605
cg18755783,0.321716673,0.380483973,-0.0587673
cg09928766,0.006432963,0.065200213,-0.05876725
cg11242303,0.147668967,0.206425987,-0.05875702
cg11849327,-0.078819145,-0.020084548,-0.058734597
cg14908170,0.116901648,0.17563218,-0.058730532
cg16437908,0.544477406,0.603207434,-0.058730028
cg09600715,0.129694335,0.188409732,-0.058715397
cg07641160,0.284720244,0.343427091,-0.058706847
cg00651401,0.065511419,0.124213849,-0.05870243
cg18891924,0.170678138,0.229370664,-0.058692526
cg13564533,0.163695939,0.222388076,-0.058692137
cg16606238,-0.110155624,-0.05146383,-0.058691794
cg03567830,0.107338409,0.16602822,-0.058689811
cg02620769,0.167034633,0.225722465,-0.058687832
cg24267283,0.171137862,0.229825229,-0.058687367
cg23058177,0.159008294,0.217692013,-0.058683719
cg12973118,0.094603922,0.153285842,-0.05868192
cg15083015,0.015808211,0.074487169,-0.058678958
cg03356900,0.206533751,0.265211209,-0.058677458
cg12951849,0.242190179,0.300866707,-0.058676528
cg26444951,0.248987392,0.307660058,-0.058672666
cg12666727,0.191783879,0.250437495,-0.058653616
cg26205771,0.319004765,0.377655865,-0.0586511
cg17394649,0.329352148,0.388002014,-0.058649866
cg14609025,0.228957099,0.287606269,-0.05864917
cg09016822,0.127361765,0.186009361,-0.058647596
cg21950166,0.079455477,0.138092856,-0.058637379
cg24090529,-0.387056858,-0.32842187,-0.058634988
cg24631716,0.008524625,0.067158658,-0.058634033
cg14250130,0.078723293,0.137352157,-0.058628864
cg06239616,0.207072238,0.265698406,-0.058626168
cg00914041,0.342109838,0.400728486,-0.058618648
cg03887438,-0.01987918,0.038737411,-0.058616591
cg22396409,0.13167124,0.190283583,-0.058612343
cg16732616,0.381614622,0.440223923,-0.058609301
cg13157757,0.079972175,0.138569466,-0.058597291
cg11268739,0.217859396,0.276448344,-0.058588948
cg10761315,0.179781844,0.238366805,-0.058584961
cg13021333,0.223577362,0.282160627,-0.058583265
cg16566627,0.089136514,0.147713482,-0.058576968
cg19922137,0.261544736,0.320121586,-0.05857685
cg01933836,0.228689211,0.287259808,-0.058570597
cg03221366,-0.041211742,0.017344904,-0.058556646
cg26831241,0.012785451,0.071337159,-0.058551708
cg04384112,0.028541933,0.087092334,-0.058550401
cg04478179,0.097721637,0.156267664,-0.058546027
cg02705759,0.126760152,0.185297185,-0.058537033
cg03591467,0.155860361,0.214392891,-0.05853253
cg07173972,0.305954054,0.364483829,-0.058529775
cg00266286,0.234585124,0.293112371,-0.058527247
cg13713989,0.19110548,0.249630141,-0.058524661
cg00590260,-0.067864013,-0.009343094,-0.058520919
cg11389764,0.099557496,0.158077509,-0.058520013
cg13886334,0.273569871,0.332088667,-0.058518796
cg23211949,0.007792624,0.066307764,-0.05851514
cg25510609,0.17228399,0.230797949,-0.058513959
cg08638184,0.195044143,0.253555646,-0.058511503
cg14762973,0.26681632,0.325327133,-0.058510813
cg25712088,-0.004158243,0.054351373,-0.058509616
cg13071333,0.094646812,0.153142309,-0.058495497
cg16167060,0.109132742,0.167624352,-0.05849161
cg22737001,0.112461553,0.170942988,-0.058481435
cg22871908,0.026433604,0.084911497,-0.058477893
cg03425412,0.124156795,0.182622267,-0.058465472
cg12167057,-0.227426519,-0.168973133,-0.058453386
cg09491542,-0.055786623,0.002658981,-0.058445604
cg06473941,0.023753711,0.082198891,-0.05844518
cg01954737,0.082547813,0.14099171,-0.058443897
cg09780241,0.096542308,0.154975357,-0.058433049
cg10375078,0.269918851,0.328348646,-0.058429795
cg18152276,-0.009778805,0.048647506,-0.058426311
cg02294764,0.082583659,0.141004967,-0.058421308
cg02531437,0.237352694,0.295767484,-0.05841479
cg18651470,0.150132103,0.20853495,-0.058402847
cg21206949,0.196000257,0.254402463,-0.058402206
cg09829382,-0.002627229,0.055770021,-0.05839725
cg27167601,0.0967373,0.155132119,-0.058394819
cg22991959,0.196279603,0.254673881,-0.058394278
cg00860379,0.122812569,0.18120626,-0.058393691
cg00219282,0.128905432,0.187295893,-0.058390461
cg26019112,0.152671129,0.211050196,-0.058379067
cg09472004,0.151901043,0.210279217,-0.058378174
cg01192077,0.35591631,0.414287792,-0.058371482
cg15893360,0.028692352,0.087062523,-0.058370171
cg09298313,0.112947469,0.171314038,-0.058366569
cg04255879,0.127628343,0.185992541,-0.058364198
cg16704889,0.110108986,0.168470866,-0.05836188
cg27092752,0.014101213,0.072461501,-0.058360288
cg25829425,0.11575976,0.17411699,-0.05835723
cg22071805,0.122264627,0.180620942,-0.058356315
cg07434402,0.202765764,0.261121314,-0.05835555
cg19509330,0.118053819,0.176402772,-0.058348953
cg13411015,0.101952485,0.160273977,-0.058321492
cg01630690,0.302411708,0.360731748,-0.05832004
cg05985737,0.090065603,0.148375282,-0.058309679
cg17805540,0.063720303,0.122027071,-0.058306768
cg27323784,0.224165133,0.282468661,-0.058303528
cg08404028,0.231782879,0.290081265,-0.058298386
cg19887750,0.162086132,0.22037109,-0.058284958
cg18780412,0.104452533,0.162731461,-0.058278928
cg14427668,0.178066472,0.236344701,-0.058278229
cg24531255,0.02010768,0.078384914,-0.058277234
cg11612786,0.233289642,0.291561434,-0.058271792
cg04150055,0.153772303,0.212043162,-0.058270859
cg05479582,0.202560628,0.260815232,-0.058254604
cg27196974,0.061977917,0.120229533,-0.058251616
cg23797411,0.158911794,0.217162583,-0.058250789
cg24953596,0.29510133,0.353351642,-0.058250312
cg02022481,0.124346405,0.182595761,-0.058249356
cg17930878,0.145190453,0.203406626,-0.058216173
cg16576620,0.227160351,0.28537562,-0.058215269
cg02415661,-0.060904722,-0.002690781,-0.058213941
cg24891539,0.062035462,0.12024684,-0.058211378
cg10327440,-0.045835078,0.012373924,-0.058209002
cg26222247,-0.075404399,-0.017198105,-0.058206294
cg02509086,0.229200072,0.287404032,-0.05820396
cg15237494,0.084337604,0.14254036,-0.058202756
cg00721603,0.091155612,0.149355242,-0.05819963
cg18417622,0.05831707,0.116509116,-0.058192046
cg24626079,0.209982402,0.268171348,-0.058188946
cg08328777,0.213924674,0.272111458,-0.058186784
cg07179872,0.217186636,0.27536548,-0.058178844
cg01070065,0.070792984,0.128964704,-0.05817172
cg18047662,0.084705941,0.142876608,-0.058170667
cg15009331,-0.218659191,-0.160496987,-0.058162204
cg25407198,-8.58e-05,0.058068799,-0.058154599
cg06159269,0.163641365,0.221794459,-0.058153094
cg00069242,0.118525656,0.176677245,-0.058151589
cg00513941,0.209459097,0.267596398,-0.058137301
cg16275981,0.095580737,0.153714447,-0.05813371
cg27517238,-0.135289215,-0.077159086,-0.058130129
cg24960947,0.259949547,0.318073187,-0.05812364
cg22975913,0.099626561,0.15774278,-0.058116219
cg07322117,0.053075186,0.11117111,-0.058095924
cg18207999,-0.043158805,0.01493651,-0.058095315
cg11526848,0.025959447,0.084050727,-0.05809128
cg04569615,0.067000417,0.125086186,-0.058085769
cg03659005,0.07360019,0.131683199,-0.058083009
cg11811513,0.21154696,0.269620108,-0.058073148
cg05335975,0.067583548,0.125650443,-0.058066895
cg05280814,-0.058014895,4.66e-05,-0.058061495
cg23654821,0.135944818,0.194005174,-0.058060356
cg05347473,0.273763765,0.331824059,-0.058060294
cg02989600,0.061744913,0.119803555,-0.058058642
cg21620778,0.152618708,0.210667634,-0.058048926
cg01826574,0.130505923,0.188554624,-0.058048701
cg14658300,0.159128749,0.21716951,-0.058040761
cg09267427,0.199651603,0.257688273,-0.05803667
cg09489306,0.274285812,0.332319711,-0.058033899
cg05542262,0.017031626,0.075064077,-0.058032451
cg12099952,0.368245694,0.426275809,-0.058030115
cg02309841,0.132932949,0.190961964,-0.058029015
cg17839721,0.32458813,0.382608774,-0.058020644
cg19619387,0.201223532,0.259241381,-0.058017849
cg15593298,0.29818473,0.356186831,-0.058002101
cg05347878,0.291360266,0.349360643,-0.058000377
cg19323951,0.247874413,0.305868639,-0.057994226
cg06600429,0.211380441,0.269371793,-0.057991352
cg06984073,0.134965518,0.192956823,-0.057991305
cg14771077,-0.000129165,0.057854812,-0.057983977
